fname,class,label
file6657.wav,left,2
file6658.wav,left,2
file6659.wav,left,2
file6660.wav,left,2
file6661.wav,left,2
file6662.wav,left,2
file6663.wav,left,2
file6664.wav,left,2
file6665.wav,left,2
file6666.wav,left,2
file6667.wav,left,2
file6668.wav,left,2
file6669.wav,left,2
file6670.wav,left,2
file6671.wav,left,2
file6672.wav,left,2
file6673.wav,left,2
file6674.wav,left,2
file6675.wav,left,2
file6676.wav,left,2
file6677.wav,left,2
file6678.wav,left,2
file6679.wav,left,2
file6680.wav,left,2
file6681.wav,left,2
file6682.wav,left,2
file6683.wav,left,2
file6684.wav,left,2
file6685.wav,left,2
file6686.wav,left,2
file6687.wav,left,2
file6688.wav,left,2
file6689.wav,left,2
file6690.wav,left,2
file6691.wav,left,2
file6692.wav,left,2
file6693.wav,left,2
file6694.wav,left,2
file6695.wav,left,2
file6696.wav,left,2
file6697.wav,left,2
file6698.wav,left,2
file6699.wav,left,2
file6700.wav,left,2
file6701.wav,left,2
file6702.wav,left,2
file6703.wav,left,2
file6704.wav,left,2
file6705.wav,left,2
file6706.wav,left,2
file6707.wav,left,2
file6708.wav,left,2
file6709.wav,left,2
file6710.wav,left,2
file6711.wav,left,2
file6712.wav,left,2
file6713.wav,left,2
file6714.wav,left,2
file6715.wav,left,2
file6716.wav,left,2
file6717.wav,left,2
file6718.wav,left,2
file6719.wav,left,2
file6720.wav,left,2
file6721.wav,left,2
file6722.wav,left,2
file6723.wav,left,2
file6724.wav,left,2
file6725.wav,left,2
file6726.wav,left,2
file6727.wav,left,2
file6728.wav,left,2
file6729.wav,left,2
file6730.wav,left,2
file6731.wav,left,2
file6732.wav,left,2
file6733.wav,left,2
file6734.wav,left,2
file6735.wav,left,2
file6736.wav,left,2
file6737.wav,left,2
file6738.wav,left,2
file6739.wav,left,2
file6740.wav,left,2
file6741.wav,left,2
file6742.wav,left,2
file6743.wav,left,2
file6744.wav,left,2
file6745.wav,left,2
file6746.wav,left,2
file6747.wav,left,2
file6748.wav,left,2
file6749.wav,left,2
file6750.wav,left,2
file6751.wav,left,2
file6752.wav,left,2
file6753.wav,left,2
file6754.wav,left,2
file6755.wav,left,2
file6756.wav,left,2
file6757.wav,left,2
file6758.wav,left,2
file6759.wav,left,2
file6760.wav,left,2
file6761.wav,left,2
file6762.wav,left,2
file6763.wav,left,2
file6764.wav,left,2
file6765.wav,left,2
file6766.wav,left,2
file6767.wav,left,2
file6768.wav,left,2
file6769.wav,left,2
file6770.wav,left,2
file6771.wav,left,2
file6772.wav,left,2
file6773.wav,left,2
file6774.wav,left,2
file6775.wav,left,2
file6776.wav,left,2
file6777.wav,left,2
file6778.wav,left,2
file6779.wav,left,2
file6780.wav,left,2
file6781.wav,left,2
file6782.wav,left,2
file6783.wav,left,2
file6784.wav,left,2
file6785.wav,left,2
file6786.wav,left,2
file6787.wav,left,2
file6788.wav,left,2
file6789.wav,left,2
file6790.wav,left,2
file6791.wav,left,2
file6792.wav,left,2
file6793.wav,left,2
file6794.wav,left,2
file6795.wav,left,2
file6796.wav,left,2
file6797.wav,left,2
file6798.wav,left,2
file6799.wav,left,2
file6800.wav,left,2
file6801.wav,left,2
file6802.wav,left,2
file6803.wav,left,2
file6804.wav,left,2
file6805.wav,left,2
file6806.wav,left,2
file6807.wav,left,2
file6808.wav,left,2
file6809.wav,left,2
file6810.wav,left,2
file6811.wav,left,2
file6812.wav,left,2
file6813.wav,left,2
file6814.wav,left,2
file6815.wav,left,2
file6816.wav,left,2
file6817.wav,left,2
file6818.wav,left,2
file6819.wav,left,2
file6820.wav,left,2
file6821.wav,left,2
file6822.wav,left,2
file6823.wav,left,2
file6824.wav,left,2
file6825.wav,left,2
file6826.wav,left,2
file6827.wav,left,2
file6828.wav,left,2
file6829.wav,left,2
file6830.wav,left,2
file6831.wav,left,2
file6832.wav,left,2
file6833.wav,left,2
file6834.wav,left,2
file6835.wav,left,2
file6836.wav,left,2
file6837.wav,left,2
file6838.wav,left,2
file6839.wav,left,2
file6840.wav,left,2
file6841.wav,left,2
file6842.wav,left,2
file6843.wav,left,2
file6844.wav,left,2
file6845.wav,left,2
file6846.wav,left,2
file6847.wav,left,2
file6848.wav,left,2
file6849.wav,left,2
file6850.wav,left,2
file6851.wav,left,2
file6852.wav,left,2
file6853.wav,left,2
file6854.wav,left,2
file6855.wav,left,2
file6856.wav,left,2
file6857.wav,left,2
file6858.wav,left,2
file6859.wav,left,2
file6860.wav,left,2
file6861.wav,left,2
file6862.wav,left,2
file6863.wav,left,2
file6864.wav,left,2
file6865.wav,left,2
file6866.wav,left,2
file6867.wav,left,2
file6868.wav,left,2
file6869.wav,left,2
file6870.wav,left,2
file6871.wav,left,2
file6872.wav,left,2
file6873.wav,left,2
file6874.wav,left,2
file6875.wav,left,2
file6876.wav,left,2
file6877.wav,left,2
file6878.wav,left,2
file6879.wav,left,2
file6880.wav,left,2
file6881.wav,left,2
file6882.wav,left,2
file6883.wav,left,2
file6884.wav,left,2
file6885.wav,left,2
file6886.wav,left,2
file6887.wav,left,2
file6888.wav,left,2
file6889.wav,left,2
file6890.wav,left,2
file6891.wav,left,2
file6892.wav,left,2
file6893.wav,left,2
file6894.wav,left,2
file6895.wav,left,2
file6896.wav,left,2
file6897.wav,left,2
file6898.wav,left,2
file6899.wav,left,2
file6900.wav,left,2
file6901.wav,left,2
file6902.wav,left,2
file6903.wav,left,2
file6904.wav,left,2
file6905.wav,left,2
file6906.wav,left,2
file6907.wav,left,2
file6908.wav,left,2
file6909.wav,left,2
file6910.wav,left,2
file6911.wav,left,2
file6912.wav,left,2
file6913.wav,left,2
file6914.wav,left,2
file6915.wav,left,2
file6916.wav,left,2
file6917.wav,left,2
file6918.wav,left,2
file6919.wav,left,2
file6920.wav,left,2
file6921.wav,left,2
file6922.wav,left,2
file6923.wav,left,2
file6924.wav,left,2
file6925.wav,left,2
file6926.wav,left,2
file6927.wav,left,2
file6928.wav,left,2
file6929.wav,left,2
file6930.wav,left,2
file6931.wav,left,2
file6932.wav,left,2
file6933.wav,left,2
file6934.wav,left,2
file6935.wav,left,2
file6936.wav,left,2
file6937.wav,left,2
file6938.wav,left,2
file6939.wav,left,2
file6940.wav,left,2
file6941.wav,left,2
file6942.wav,left,2
file6943.wav,left,2
file6944.wav,left,2
file6945.wav,left,2
file6946.wav,left,2
file6947.wav,left,2
file6948.wav,left,2
file6949.wav,left,2
file6950.wav,left,2
file6951.wav,left,2
file6952.wav,left,2
file6953.wav,left,2
file6954.wav,left,2
file6955.wav,left,2
file6956.wav,left,2
file6957.wav,left,2
file6958.wav,left,2
file6959.wav,left,2
file6960.wav,left,2
file6961.wav,left,2
file6962.wav,left,2
file6963.wav,left,2
file6964.wav,left,2
file6965.wav,left,2
file6966.wav,left,2
file6967.wav,left,2
file6968.wav,left,2
file6969.wav,left,2
file6970.wav,left,2
file6971.wav,left,2
file6972.wav,left,2
file6973.wav,left,2
file6974.wav,left,2
file6975.wav,left,2
file6976.wav,left,2
file6977.wav,left,2
file6978.wav,left,2
file6979.wav,left,2
file6980.wav,left,2
file6981.wav,left,2
file6982.wav,left,2
file6983.wav,left,2
file6984.wav,left,2
file6985.wav,left,2
file6986.wav,left,2
file6987.wav,left,2
file6988.wav,left,2
file6989.wav,left,2
file6990.wav,left,2
file6991.wav,left,2
file6992.wav,left,2
file6993.wav,left,2
file6994.wav,left,2
file6995.wav,left,2
file6996.wav,left,2
file6997.wav,left,2
file6998.wav,left,2
file6999.wav,left,2
file7000.wav,left,2
file7001.wav,left,2
file7002.wav,left,2
file7003.wav,left,2
file7004.wav,left,2
file7005.wav,left,2
file7006.wav,left,2
file7007.wav,left,2
file7008.wav,left,2
file7009.wav,left,2
file7010.wav,left,2
file7011.wav,left,2
file7012.wav,left,2
file7013.wav,left,2
file7014.wav,left,2
file7015.wav,left,2
file7016.wav,left,2
file7017.wav,left,2
file7018.wav,left,2
file7019.wav,left,2
file7020.wav,left,2
file7021.wav,left,2
file7022.wav,left,2
file7023.wav,left,2
file7024.wav,left,2
file7025.wav,left,2
file7026.wav,left,2
file7027.wav,left,2
file7028.wav,left,2
file7029.wav,left,2
file7030.wav,left,2
file7031.wav,left,2
file7032.wav,left,2
file7033.wav,left,2
file7034.wav,left,2
file7035.wav,left,2
file7036.wav,left,2
file7037.wav,left,2
file7038.wav,left,2
file7039.wav,left,2
file7040.wav,left,2
file7041.wav,left,2
file7042.wav,left,2
file7043.wav,left,2
file7044.wav,left,2
file7045.wav,left,2
file7046.wav,left,2
file7047.wav,left,2
file7048.wav,left,2
file7049.wav,left,2
file7050.wav,left,2
file7051.wav,left,2
file7052.wav,left,2
file7053.wav,left,2
file7054.wav,left,2
file7055.wav,left,2
file7056.wav,left,2
file7057.wav,left,2
file7058.wav,left,2
file7059.wav,left,2
file7060.wav,left,2
file7061.wav,left,2
file7062.wav,left,2
file7063.wav,left,2
file7064.wav,left,2
file7065.wav,left,2
file7066.wav,left,2
file7067.wav,left,2
file7068.wav,left,2
file7069.wav,left,2
file7070.wav,left,2
file7071.wav,left,2
file7072.wav,left,2
file7073.wav,left,2
file7074.wav,left,2
file7075.wav,left,2
file7076.wav,left,2
file7077.wav,left,2
file7078.wav,left,2
file7079.wav,left,2
file7080.wav,left,2
file7081.wav,left,2
file7082.wav,left,2
file7083.wav,left,2
file7084.wav,left,2
file7085.wav,no,3
file7086.wav,no,3
file7087.wav,no,3
file7088.wav,no,3
file7089.wav,no,3
file7090.wav,no,3
file7091.wav,no,3
file7092.wav,no,3
file7093.wav,no,3
file7094.wav,no,3
file7095.wav,no,3
file7096.wav,no,3
file7097.wav,no,3
file7098.wav,no,3
file7099.wav,no,3
file7100.wav,no,3
file7101.wav,no,3
file7102.wav,no,3
file7103.wav,no,3
file7104.wav,no,3
file7105.wav,no,3
file7106.wav,no,3
file7107.wav,no,3
file7108.wav,no,3
file7109.wav,no,3
file7110.wav,no,3
file7111.wav,no,3
file7112.wav,no,3
file7113.wav,no,3
file7114.wav,no,3
file7115.wav,no,3
file7116.wav,no,3
file7117.wav,no,3
file7118.wav,no,3
file7119.wav,no,3
file7120.wav,no,3
file7121.wav,no,3
file7122.wav,no,3
file7123.wav,no,3
file7124.wav,no,3
file7125.wav,no,3
file7126.wav,no,3
file7127.wav,no,3
file7128.wav,no,3
file7129.wav,no,3
file7130.wav,no,3
file7131.wav,no,3
file7132.wav,no,3
file7133.wav,no,3
file7134.wav,no,3
file7135.wav,no,3
file7136.wav,no,3
file7137.wav,no,3
file7138.wav,no,3
file7139.wav,no,3
file7140.wav,no,3
file7141.wav,no,3
file7142.wav,no,3
file7143.wav,no,3
file7144.wav,no,3
file7145.wav,no,3
file7146.wav,no,3
file7147.wav,no,3
file7148.wav,no,3
file7149.wav,no,3
file7150.wav,no,3
file7151.wav,no,3
file7152.wav,no,3
file7153.wav,no,3
file7154.wav,no,3
file7155.wav,no,3
file7156.wav,no,3
file7157.wav,no,3
file7158.wav,no,3
file7159.wav,no,3
file7160.wav,no,3
file7161.wav,no,3
file7162.wav,no,3
file7163.wav,no,3
file7164.wav,no,3
file7165.wav,no,3
file7166.wav,no,3
file7167.wav,no,3
file7168.wav,no,3
file7169.wav,no,3
file7170.wav,no,3
file7171.wav,no,3
file7172.wav,no,3
file7173.wav,no,3
file7174.wav,no,3
file7175.wav,no,3
file7176.wav,no,3
file7177.wav,no,3
file7178.wav,no,3
file7179.wav,no,3
file7180.wav,no,3
file7181.wav,no,3
file7182.wav,no,3
file7183.wav,no,3
file7184.wav,no,3
file7185.wav,no,3
file7186.wav,no,3
file7187.wav,no,3
file7188.wav,no,3
file7189.wav,no,3
file7190.wav,no,3
file7191.wav,no,3
file7192.wav,no,3
file7193.wav,no,3
file7194.wav,no,3
file7195.wav,no,3
file7196.wav,no,3
file7197.wav,no,3
file7198.wav,no,3
file7199.wav,no,3
file7200.wav,no,3
file7201.wav,no,3
file7202.wav,no,3
file7203.wav,no,3
file7204.wav,no,3
file7205.wav,no,3
file7206.wav,no,3
file7207.wav,no,3
file7208.wav,no,3
file7209.wav,no,3
file7210.wav,no,3
file7211.wav,no,3
file7212.wav,no,3
file7213.wav,no,3
file7214.wav,no,3
file7215.wav,no,3
file7216.wav,no,3
file7217.wav,no,3
file7218.wav,no,3
file7219.wav,no,3
file7220.wav,no,3
file7221.wav,no,3
file7222.wav,no,3
file7223.wav,no,3
file7224.wav,no,3
file7225.wav,no,3
file7226.wav,no,3
file7227.wav,no,3
file7228.wav,no,3
file7229.wav,no,3
file7230.wav,no,3
file7231.wav,no,3
file7232.wav,no,3
file7233.wav,no,3
file7234.wav,no,3
file7235.wav,no,3
file7236.wav,no,3
file7237.wav,no,3
file7238.wav,no,3
file7239.wav,no,3
file7240.wav,no,3
file7241.wav,no,3
file7242.wav,no,3
file7243.wav,no,3
file7244.wav,no,3
file7245.wav,no,3
file7246.wav,no,3
file7247.wav,no,3
file7248.wav,no,3
file7249.wav,no,3
file7250.wav,no,3
file7251.wav,no,3
file7252.wav,no,3
file7253.wav,no,3
file7254.wav,no,3
file7255.wav,no,3
file7256.wav,no,3
file7257.wav,no,3
file7258.wav,no,3
file7259.wav,no,3
file7260.wav,no,3
file7261.wav,no,3
file7262.wav,no,3
file7263.wav,no,3
file7264.wav,no,3
file7265.wav,no,3
file7266.wav,no,3
file7267.wav,no,3
file7268.wav,no,3
file7269.wav,no,3
file7270.wav,no,3
file7271.wav,no,3
file7272.wav,no,3
file7273.wav,no,3
file7274.wav,no,3
file7275.wav,no,3
file7276.wav,no,3
file7277.wav,no,3
file7278.wav,no,3
file7279.wav,no,3
file7280.wav,no,3
file7281.wav,no,3
file7282.wav,no,3
file7283.wav,no,3
file7284.wav,no,3
file7285.wav,no,3
file7286.wav,no,3
file7287.wav,no,3
file7288.wav,no,3
file7289.wav,no,3
file7290.wav,no,3
file7291.wav,no,3
file7292.wav,no,3
file7293.wav,no,3
file7294.wav,no,3
file7295.wav,no,3
file7296.wav,no,3
file7297.wav,no,3
file7298.wav,no,3
file7299.wav,no,3
file7300.wav,no,3
file7301.wav,no,3
file7302.wav,no,3
file7303.wav,no,3
file7304.wav,no,3
file7305.wav,no,3
file7306.wav,no,3
file7307.wav,no,3
file7308.wav,no,3
file7309.wav,no,3
file7310.wav,no,3
file7311.wav,no,3
file7312.wav,no,3
file7313.wav,no,3
file7314.wav,no,3
file7315.wav,no,3
file7316.wav,no,3
file7317.wav,no,3
file7318.wav,no,3
file7319.wav,no,3
file7320.wav,no,3
file7321.wav,no,3
file7322.wav,no,3
file7323.wav,no,3
file7324.wav,no,3
file7325.wav,no,3
file7326.wav,no,3
file7327.wav,no,3
file7328.wav,no,3
file7329.wav,no,3
file7330.wav,no,3
file7331.wav,no,3
file7332.wav,no,3
file7333.wav,no,3
file7334.wav,no,3
file7335.wav,no,3
file7336.wav,no,3
file7337.wav,no,3
file7338.wav,no,3
file7339.wav,no,3
file7340.wav,no,3
file7341.wav,no,3
file7342.wav,no,3
file7343.wav,no,3
file7344.wav,no,3
file7345.wav,no,3
file7346.wav,no,3
file7347.wav,no,3
file7348.wav,no,3
file7349.wav,no,3
file7350.wav,no,3
file7351.wav,no,3
file7352.wav,no,3
file7353.wav,no,3
file7354.wav,no,3
file7355.wav,no,3
file7356.wav,no,3
file7357.wav,no,3
file7358.wav,no,3
file7359.wav,no,3
file7360.wav,no,3
file7361.wav,no,3
file7362.wav,no,3
file7363.wav,no,3
file7364.wav,no,3
file7365.wav,no,3
file7366.wav,no,3
file7367.wav,no,3
file7368.wav,no,3
file7369.wav,no,3
file7370.wav,no,3
file7371.wav,no,3
file7372.wav,no,3
file7373.wav,no,3
file7374.wav,no,3
file7375.wav,no,3
file7376.wav,no,3
file7377.wav,no,3
file7378.wav,no,3
file7379.wav,no,3
file7380.wav,no,3
file7381.wav,no,3
file7382.wav,no,3
file7383.wav,no,3
file7384.wav,no,3
file7385.wav,no,3
file7386.wav,no,3
file7387.wav,no,3
file7388.wav,no,3
file7389.wav,no,3
file7390.wav,no,3
file7391.wav,no,3
file7392.wav,no,3
file7393.wav,no,3
file7394.wav,no,3
file7395.wav,no,3
file7396.wav,no,3
file7397.wav,no,3
file7398.wav,no,3
file7399.wav,no,3
file7400.wav,no,3
file7401.wav,no,3
file7402.wav,no,3
file7403.wav,no,3
file7404.wav,no,3
file7405.wav,no,3
file7406.wav,no,3
file7407.wav,no,3
file7408.wav,no,3
file7409.wav,no,3
file7410.wav,no,3
file7411.wav,no,3
file7412.wav,no,3
file7413.wav,no,3
file7414.wav,no,3
file7415.wav,no,3
file7416.wav,no,3
file7417.wav,no,3
file7418.wav,no,3
file7419.wav,no,3
file7420.wav,no,3
file7421.wav,no,3
file7422.wav,no,3
file7423.wav,no,3
file7424.wav,no,3
file7425.wav,no,3
file7426.wav,no,3
file7427.wav,no,3
file7428.wav,no,3
file7429.wav,no,3
file7430.wav,no,3
file7431.wav,no,3
file7432.wav,no,3
file7433.wav,no,3
file7434.wav,no,3
file7435.wav,no,3
file7436.wav,no,3
file7437.wav,no,3
file7438.wav,no,3
file7439.wav,no,3
file7440.wav,no,3
file7441.wav,no,3
file7442.wav,no,3
file7443.wav,no,3
file7444.wav,no,3
file7445.wav,no,3
file7446.wav,no,3
file7447.wav,no,3
file7448.wav,no,3
file7449.wav,no,3
file7450.wav,no,3
file7451.wav,no,3
file7452.wav,no,3
file7453.wav,no,3
file7454.wav,no,3
file7455.wav,no,3
file7456.wav,no,3
file7457.wav,no,3
file7458.wav,no,3
file7459.wav,no,3
file7460.wav,no,3
file7461.wav,no,3
file7462.wav,no,3
file7463.wav,no,3
file7464.wav,no,3
file7465.wav,no,3
file7466.wav,no,3
file7467.wav,no,3
file7468.wav,no,3
file7469.wav,no,3
file7470.wav,no,3
file7471.wav,no,3
file7472.wav,no,3
file7473.wav,no,3
file7474.wav,no,3
file7475.wav,no,3
file7476.wav,no,3
file7477.wav,no,3
file7478.wav,no,3
file7479.wav,no,3
file7480.wav,no,3
file7481.wav,no,3
file7482.wav,no,3
file7483.wav,no,3
file7484.wav,no,3
file7485.wav,no,3
file7486.wav,no,3
file7487.wav,no,3
file7488.wav,no,3
file7489.wav,no,3
file7490.wav,no,3
file7491.wav,no,3
file7492.wav,no,3
file7493.wav,no,3
file7494.wav,no,3
file7495.wav,no,3
file7496.wav,no,3
file7497.wav,no,3
file7498.wav,no,3
file7499.wav,no,3
file7500.wav,no,3
file7501.wav,no,3
file7502.wav,no,3
file7503.wav,no,3
file7504.wav,no,3
file7505.wav,no,3
file7506.wav,no,3
file7507.wav,no,3
file7508.wav,no,3
file7509.wav,no,3
file7510.wav,no,3
file7511.wav,no,3
file7512.wav,no,3
file7513.wav,no,3
file7514.wav,no,3
file7515.wav,no,3
file7516.wav,no,3
file7517.wav,no,3
file7518.wav,no,3
file7519.wav,no,3
file7520.wav,no,3
file7521.wav,no,3
file7522.wav,no,3
file7523.wav,no,3
file7524.wav,no,3
file7525.wav,no,3
file7526.wav,no,3
file7527.wav,no,3
file7528.wav,no,3
file7529.wav,no,3
file7530.wav,no,3
file7531.wav,no,3
file7532.wav,no,3
file7533.wav,no,3
file7534.wav,no,3
file7535.wav,no,3
file7536.wav,no,3
file7537.wav,no,3
file7538.wav,no,3
file7539.wav,no,3
file7540.wav,no,3
file7541.wav,no,3
file7542.wav,no,3
file7543.wav,no,3
file7544.wav,no,3
file7545.wav,no,3
file7546.wav,no,3
file7547.wav,no,3
file7548.wav,no,3
file7549.wav,no,3
file7550.wav,no,3
file7551.wav,no,3
file7552.wav,no,3
file7553.wav,no,3
file7554.wav,no,3
file7555.wav,no,3
file7556.wav,no,3
file7557.wav,no,3
file7558.wav,no,3
file7559.wav,no,3
file7560.wav,no,3
file7561.wav,no,3
file7562.wav,no,3
file7563.wav,no,3
file7564.wav,no,3
file7565.wav,no,3
file7566.wav,no,3
file7567.wav,no,3
file7568.wav,no,3
file7569.wav,no,3
file7570.wav,no,3
file7571.wav,no,3
file7572.wav,no,3
file7573.wav,no,3
file7574.wav,no,3
file7575.wav,no,3
file7576.wav,no,3
file7577.wav,no,3
file7578.wav,no,3
file7579.wav,no,3
file7580.wav,no,3
file7581.wav,no,3
file7582.wav,no,3
file7583.wav,no,3
file7584.wav,no,3
file7585.wav,no,3
file7586.wav,no,3
file7587.wav,no,3
file7588.wav,no,3
file7589.wav,no,3
file7590.wav,no,3
file7591.wav,no,3
file7592.wav,no,3
file7593.wav,no,3
file7594.wav,no,3
file7595.wav,no,3
file7596.wav,no,3
file7597.wav,no,3
file7598.wav,no,3
file7599.wav,no,3
file7600.wav,no,3
file7601.wav,no,3
file7602.wav,no,3
file7603.wav,no,3
file7604.wav,no,3
file7605.wav,no,3
file7606.wav,no,3
file7607.wav,no,3
file7608.wav,no,3
file7609.wav,no,3
file7610.wav,no,3
file7611.wav,no,3
file7612.wav,no,3
file7613.wav,no,3
file7614.wav,no,3
file7615.wav,no,3
file7616.wav,no,3
file7617.wav,no,3
file7618.wav,no,3
file7619.wav,no,3
file7620.wav,no,3
file7621.wav,no,3
file7622.wav,no,3
file7623.wav,no,3
file7624.wav,no,3
file7625.wav,no,3
file7626.wav,no,3
file7627.wav,no,3
file7628.wav,no,3
file7629.wav,no,3
file7630.wav,no,3
file7631.wav,no,3
file7632.wav,no,3
file7633.wav,no,3
file7634.wav,no,3
file7635.wav,no,3
file7636.wav,no,3
file7637.wav,no,3
file7638.wav,no,3
file7639.wav,no,3
file7640.wav,no,3
file7641.wav,no,3
file7642.wav,no,3
file7643.wav,no,3
file7644.wav,no,3
file7645.wav,no,3
file7646.wav,no,3
file7647.wav,no,3
file7648.wav,no,3
file7649.wav,no,3
file7650.wav,no,3
file7651.wav,no,3
file7652.wav,no,3
file7653.wav,no,3
file7654.wav,no,3
file7655.wav,no,3
file7656.wav,no,3
file7657.wav,no,3
file7658.wav,no,3
file7659.wav,no,3
file7660.wav,no,3
file7661.wav,no,3
file7662.wav,no,3
file7663.wav,no,3
file7664.wav,no,3
file7665.wav,no,3
file7666.wav,no,3
file7667.wav,no,3
file7668.wav,no,3
file7669.wav,no,3
file7670.wav,no,3
file7671.wav,no,3
file7672.wav,no,3
file7673.wav,no,3
file7674.wav,no,3
file7675.wav,no,3
file7676.wav,no,3
file7677.wav,no,3
file7678.wav,no,3
file7679.wav,no,3
file7680.wav,no,3
file7681.wav,no,3
file7682.wav,no,3
file7683.wav,no,3
file7684.wav,no,3
file7685.wav,no,3
file7686.wav,no,3
file7687.wav,no,3
file7688.wav,no,3
file7689.wav,no,3
file7690.wav,no,3
file7691.wav,no,3
file7692.wav,no,3
file7693.wav,no,3
file7694.wav,no,3
file7695.wav,no,3
file7696.wav,no,3
file7697.wav,no,3
file7698.wav,no,3
file7699.wav,no,3
file7700.wav,no,3
file7701.wav,no,3
file7702.wav,no,3
file7703.wav,no,3
file7704.wav,no,3
file7705.wav,no,3
file7706.wav,no,3
file7707.wav,no,3
file7708.wav,no,3
file7709.wav,no,3
file7710.wav,no,3
file7711.wav,no,3
file7712.wav,no,3
file7713.wav,no,3
file7714.wav,no,3
file7715.wav,no,3
file7716.wav,no,3
file7717.wav,no,3
file7718.wav,no,3
file7719.wav,no,3
file7720.wav,no,3
file7721.wav,no,3
file7722.wav,no,3
file7723.wav,no,3
file7724.wav,no,3
file7725.wav,no,3
file7726.wav,no,3
file7727.wav,no,3
file7728.wav,no,3
file7729.wav,no,3
file7730.wav,no,3
file7731.wav,no,3
file7732.wav,no,3
file7733.wav,no,3
file7734.wav,no,3
file7735.wav,no,3
file7736.wav,no,3
file7737.wav,no,3
file7738.wav,no,3
file7739.wav,no,3
file7740.wav,no,3
file7741.wav,no,3
file7742.wav,no,3
file7743.wav,no,3
file7744.wav,no,3
file7745.wav,no,3
file7746.wav,no,3
file7747.wav,no,3
file7748.wav,no,3
file7749.wav,no,3
file7750.wav,no,3
file7751.wav,no,3
file7752.wav,no,3
file7753.wav,no,3
file7754.wav,no,3
file7755.wav,no,3
file7756.wav,no,3
file7757.wav,no,3
file7758.wav,no,3
file7759.wav,no,3
file7760.wav,no,3
file7761.wav,no,3
file7762.wav,no,3
file7763.wav,no,3
file7764.wav,no,3
file7765.wav,no,3
file7766.wav,no,3
file7767.wav,no,3
file7768.wav,no,3
file7769.wav,no,3
file7770.wav,no,3
file7771.wav,no,3
file7772.wav,no,3
file7773.wav,no,3
file7774.wav,no,3
file7775.wav,no,3
file7776.wav,no,3
file7777.wav,no,3
file7778.wav,no,3
file7779.wav,no,3
file7780.wav,no,3
file7781.wav,no,3
file7782.wav,no,3
file7783.wav,no,3
file7784.wav,no,3
file7785.wav,no,3
file7786.wav,no,3
file7787.wav,no,3
file7788.wav,no,3
file7789.wav,no,3
file7790.wav,no,3
file7791.wav,no,3
file7792.wav,no,3
file7793.wav,no,3
file7794.wav,no,3
file7795.wav,no,3
file7796.wav,no,3
file7797.wav,no,3
file7798.wav,no,3
file7799.wav,no,3
file7800.wav,no,3
file7801.wav,no,3
file7802.wav,no,3
file7803.wav,no,3
file7804.wav,no,3
file7805.wav,no,3
file7806.wav,no,3
file7807.wav,no,3
file7808.wav,no,3
file7809.wav,no,3
file7810.wav,no,3
file7811.wav,no,3
file7812.wav,no,3
file7813.wav,no,3
file7814.wav,no,3
file7815.wav,no,3
file7816.wav,no,3
file7817.wav,no,3
file7818.wav,no,3
file7819.wav,no,3
file7820.wav,no,3
file7821.wav,no,3
file7822.wav,no,3
file7823.wav,no,3
file7824.wav,no,3
file7825.wav,no,3
file7826.wav,no,3
file7827.wav,no,3
file7828.wav,no,3
file7829.wav,no,3
file7830.wav,no,3
file7831.wav,no,3
file7832.wav,no,3
file7833.wav,no,3
file7834.wav,no,3
file7835.wav,no,3
file7836.wav,no,3
file7837.wav,no,3
file7838.wav,no,3
file7839.wav,no,3
file7840.wav,no,3
file7841.wav,no,3
file7842.wav,no,3
file7843.wav,no,3
file7844.wav,no,3
file7845.wav,no,3
file7846.wav,no,3
file7847.wav,no,3
file7848.wav,no,3
file7849.wav,no,3
file7850.wav,no,3
file7851.wav,no,3
file7852.wav,no,3
file7853.wav,no,3
file7854.wav,no,3
file7855.wav,no,3
file7856.wav,no,3
file7857.wav,no,3
file7858.wav,no,3
file7859.wav,no,3
file7860.wav,no,3
file7861.wav,no,3
file7862.wav,no,3
file7863.wav,no,3
file7864.wav,no,3
file7865.wav,no,3
file7866.wav,no,3
file7867.wav,no,3
file7868.wav,no,3
file7869.wav,no,3
file7870.wav,no,3
file7871.wav,no,3
file7872.wav,no,3
file7873.wav,no,3
file7874.wav,no,3
file7875.wav,no,3
file7876.wav,no,3
file7877.wav,no,3
file7878.wav,no,3
file7879.wav,no,3
file7880.wav,no,3
file7881.wav,no,3
file7882.wav,no,3
file7883.wav,no,3
file7884.wav,no,3
file7885.wav,no,3
file7886.wav,no,3
file7887.wav,no,3
file7888.wav,no,3
file7889.wav,no,3
file7890.wav,no,3
file7891.wav,no,3
file7892.wav,no,3
file7893.wav,no,3
file7894.wav,no,3
file7895.wav,no,3
file7896.wav,no,3
file7897.wav,no,3
file7898.wav,no,3
file7899.wav,no,3
file7900.wav,no,3
file7901.wav,no,3
file7902.wav,no,3
file7903.wav,no,3
file7904.wav,no,3
file7905.wav,no,3
file7906.wav,no,3
file7907.wav,no,3
file7908.wav,no,3
file7909.wav,no,3
file7910.wav,no,3
file7911.wav,no,3
file7912.wav,no,3
file7913.wav,no,3
file7914.wav,no,3
file7915.wav,no,3
file7916.wav,no,3
file7917.wav,no,3
file7918.wav,no,3
file7919.wav,no,3
file7920.wav,no,3
file7921.wav,no,3
file7922.wav,no,3
file7923.wav,no,3
file7924.wav,no,3
file7925.wav,no,3
file7926.wav,no,3
file7927.wav,no,3
file7928.wav,no,3
